state,district,stage,sex,date,students
Terengganu,Kuala Terengganu,primary,male,2022-01-01,14267
Terengganu,Kuala Terengganu,secondary,both,2017-01-01,20589
Terengganu,Kuala Terengganu,secondary,both,2018-01-01,18711
Terengganu,Kuala Terengganu,secondary,both,2019-01-01,18233
Terengganu,Kuala Terengganu,secondary,both,2020-01-01,18033
Terengganu,Kuala Terengganu,secondary,both,2021-01-01,18406
Terengganu,Kuala Terengganu,secondary,both,2022-01-01,18669
Terengganu,Kuala Terengganu,secondary,female,2017-01-01,10737
Terengganu,Kuala Terengganu,secondary,female,2018-01-01,9652
Terengganu,Kuala Terengganu,secondary,female,2019-01-01,9450
Terengganu,Kuala Terengganu,secondary,female,2020-01-01,9281
Terengganu,Kuala Terengganu,secondary,female,2021-01-01,9381
Terengganu,Kuala Terengganu,secondary,female,2022-01-01,9520
Terengganu,Kuala Terengganu,secondary,male,2017-01-01,9852
Terengganu,Kuala Terengganu,secondary,male,2018-01-01,9059
Terengganu,Kuala Terengganu,secondary,male,2019-01-01,8783
Terengganu,Kuala Terengganu,secondary,male,2020-01-01,8752
Terengganu,Kuala Terengganu,secondary,male,2021-01-01,9025
Terengganu,Kuala Terengganu,secondary,male,2022-01-01,9149
Terengganu,Kuala Terengganu,post_secondary,both,2018-01-01,1145
Terengganu,Kuala Terengganu,post_secondary,both,2019-01-01,1173
Terengganu,Kuala Terengganu,post_secondary,both,2020-01-01,594
Terengganu,Kuala Terengganu,post_secondary,both,2021-01-01,623
Terengganu,Kuala Terengganu,post_secondary,both,2022-01-01,550
Terengganu,Kuala Terengganu,post_secondary,female,2018-01-01,789
Terengganu,Kuala Terengganu,post_secondary,female,2019-01-01,819
Terengganu,Kuala Terengganu,post_secondary,female,2020-01-01,431
Terengganu,Kuala Terengganu,post_secondary,female,2021-01-01,448
Terengganu,Kuala Terengganu,post_secondary,female,2022-01-01,371
Terengganu,Kuala Terengganu,post_secondary,male,2018-01-01,356
Terengganu,Kuala Terengganu,post_secondary,male,2019-01-01,354
Terengganu,Kuala Terengganu,post_secondary,male,2020-01-01,163
Terengganu,Kuala Terengganu,post_secondary,male,2021-01-01,175
Terengganu,Kuala Terengganu,post_secondary,male,2022-01-01,179
Terengganu,Marang,primary,both,2017-01-01,11590
Terengganu,Marang,primary,both,2018-01-01,11784
Terengganu,Marang,primary,both,2019-01-01,11980
Terengganu,Marang,primary,both,2020-01-01,12189
Terengganu,Marang,primary,both,2021-01-01,12563
Terengganu,Marang,primary,both,2022-01-01,12763
Terengganu,Marang,primary,female,2017-01-01,5614
Terengganu,Marang,primary,female,2018-01-01,5692
Terengganu,Marang,primary,female,2019-01-01,5771
Terengganu,Marang,primary,female,2020-01-01,5864
Terengganu,Marang,primary,female,2021-01-01,5962
Terengganu,Marang,primary,female,2022-01-01,6092
Terengganu,Marang,primary,male,2017-01-01,5976
Terengganu,Marang,primary,male,2018-01-01,6092
Terengganu,Marang,primary,male,2019-01-01,6209
Terengganu,Marang,primary,male,2020-01-01,6325
Terengganu,Marang,primary,male,2021-01-01,6601
Terengganu,Marang,primary,male,2022-01-01,6671
Terengganu,Marang,secondary,both,2017-01-01,9605
Terengganu,Marang,secondary,both,2018-01-01,8630
Terengganu,Marang,secondary,both,2019-01-01,8751
Terengganu,Marang,secondary,both,2020-01-01,8778
Terengganu,Marang,secondary,both,2021-01-01,8966
Terengganu,Marang,secondary,both,2022-01-01,9305
Terengganu,Marang,secondary,female,2017-01-01,5012
Terengganu,Marang,secondary,female,2018-01-01,4483
Terengganu,Marang,secondary,female,2019-01-01,4514
Terengganu,Marang,secondary,female,2020-01-01,4454
Terengganu,Marang,secondary,female,2021-01-01,4522
Terengganu,Marang,secondary,female,2022-01-01,4652
Terengganu,Marang,secondary,male,2017-01-01,4593
Terengganu,Marang,secondary,male,2018-01-01,4147
Terengganu,Marang,secondary,male,2019-01-01,4237
Terengganu,Marang,secondary,male,2020-01-01,4324
Terengganu,Marang,secondary,male,2021-01-01,4444
Terengganu,Marang,secondary,male,2022-01-01,4653
Terengganu,Marang,post_secondary,both,2018-01-01,594
Terengganu,Marang,post_secondary,both,2019-01-01,599
Terengganu,Marang,post_secondary,both,2020-01-01,307
Terengganu,Marang,post_secondary,both,2021-01-01,218
Terengganu,Marang,post_secondary,both,2022-01-01,234
Terengganu,Marang,post_secondary,female,2018-01-01,419
Terengganu,Marang,post_secondary,female,2019-01-01,449
Terengganu,Marang,post_secondary,female,2020-01-01,233
Terengganu,Marang,post_secondary,female,2021-01-01,158
Terengganu,Marang,post_secondary,female,2022-01-01,165
Terengganu,Marang,post_secondary,male,2018-01-01,175
Terengganu,Marang,post_secondary,male,2019-01-01,150
Terengganu,Marang,post_secondary,male,2020-01-01,74
Terengganu,Marang,post_secondary,male,2021-01-01,60
Terengganu,Marang,post_secondary,male,2022-01-01,69
Terengganu,Setiu,primary,both,2017-01-01,7737
Terengganu,Setiu,primary,both,2018-01-01,7832
Terengganu,Setiu,primary,both,2019-01-01,7922
Terengganu,Setiu,primary,both,2020-01-01,7941
Terengganu,Setiu,primary,both,2021-01-01,7921
Terengganu,Setiu,primary,both,2022-01-01,7826
Terengganu,Setiu,primary,female,2017-01-01,3751
Terengganu,Setiu,primary,female,2018-01-01,3793
Terengganu,Setiu,primary,female,2019-01-01,3827
Terengganu,Setiu,primary,female,2020-01-01,3834
Terengganu,Setiu,primary,female,2021-01-01,3868
Terengganu,Setiu,primary,female,2022-01-01,3795
Terengganu,Setiu,primary,male,2017-01-01,3986
Terengganu,Setiu,primary,male,2018-01-01,4039
Terengganu,Setiu,primary,male,2019-01-01,4095
Terengganu,Setiu,primary,male,2020-01-01,4107
Terengganu,Setiu,primary,male,2021-01-01,4053
Terengganu,Setiu,primary,male,2022-01-01,4031
Terengganu,Setiu,secondary,both,2017-01-01,6631
Terengganu,Setiu,secondary,both,2018-01-01,6104
Terengganu,Setiu,secondary,both,2019-01-01,5936
Terengganu,Setiu,secondary,both,2020-01-01,5796
Terengganu,Setiu,secondary,both,2021-01-01,6281
Terengganu,Setiu,secondary,both,2022-01-01,6596
Terengganu,Setiu,secondary,female,2017-01-01,3423
Terengganu,Setiu,secondary,female,2018-01-01,3149
Terengganu,Setiu,secondary,female,2019-01-01,3051
Terengganu,Setiu,secondary,female,2020-01-01,2952
Terengganu,Setiu,secondary,female,2021-01-01,3151
Terengganu,Setiu,secondary,female,2022-01-01,3279
Terengganu,Setiu,secondary,male,2017-01-01,3208
Terengganu,Setiu,secondary,male,2018-01-01,2955
Terengganu,Setiu,secondary,male,2019-01-01,2885
Terengganu,Setiu,secondary,male,2020-01-01,2844
Terengganu,Setiu,secondary,male,2021-01-01,3130
Terengganu,Setiu,secondary,male,2022-01-01,3317
Terengganu,Setiu,post_secondary,both,2018-01-01,347
Terengganu,Setiu,post_secondary,both,2019-01-01,421
Terengganu,Setiu,post_secondary,both,2020-01-01,212
Terengganu,Setiu,post_secondary,both,2021-01-01,168
Terengganu,Setiu,post_secondary,both,2022-01-01,137
Terengganu,Setiu,post_secondary,female,2018-01-01,247
Terengganu,Setiu,post_secondary,female,2019-01-01,309
Terengganu,Setiu,post_secondary,female,2020-01-01,163
Terengganu,Setiu,post_secondary,female,2021-01-01,119
Terengganu,Setiu,post_secondary,female,2022-01-01,85
Terengganu,Setiu,post_secondary,male,2018-01-01,100
Terengganu,Setiu,post_secondary,male,2019-01-01,112
Terengganu,Setiu,post_secondary,male,2020-01-01,49
Terengganu,Setiu,post_secondary,male,2021-01-01,49
Terengganu,Setiu,post_secondary,male,2022-01-01,52
W.P. Kuala Lumpur,All Districts,primary,both,2017-01-01,126729
W.P. Kuala Lumpur,All Districts,primary,both,2018-01-01,127633
W.P. Kuala Lumpur,All Districts,primary,both,2019-01-01,130276
W.P. Kuala Lumpur,All Districts,primary,both,2020-01-01,131465
W.P. Kuala Lumpur,All Districts,primary,both,2021-01-01,133248
W.P. Kuala Lumpur,All Districts,primary,both,2022-01-01,133531
W.P. Kuala Lumpur,All Districts,primary,female,2017-01-01,62314
W.P. Kuala Lumpur,All Districts,primary,female,2018-01-01,62699
W.P. Kuala Lumpur,All Districts,primary,female,2019-01-01,64030
W.P. Kuala Lumpur,All Districts,primary,female,2020-01-01,64722
W.P. Kuala Lumpur,All Districts,primary,female,2021-01-01,65576
W.P. Kuala Lumpur,All Districts,primary,female,2022-01-01,65648
W.P. Kuala Lumpur,All Districts,primary,male,2017-01-01,64415
W.P. Kuala Lumpur,All Districts,primary,male,2018-01-01,64934
W.P. Kuala Lumpur,All Districts,primary,male,2019-01-01,66246
W.P. Kuala Lumpur,All Districts,primary,male,2020-01-01,66743
W.P. Kuala Lumpur,All Districts,primary,male,2021-01-01,67672
W.P. Kuala Lumpur,All Districts,primary,male,2022-01-01,67883
W.P. Kuala Lumpur,All Districts,secondary,both,2017-01-01,92648
W.P. Kuala Lumpur,All Districts,secondary,both,2018-01-01,86265
W.P. Kuala Lumpur,All Districts,secondary,both,2019-01-01,84761
W.P. Kuala Lumpur,All Districts,secondary,both,2020-01-01,84940
W.P. Kuala Lumpur,All Districts,secondary,both,2021-01-01,86009
W.P. Kuala Lumpur,All Districts,secondary,both,2022-01-01,86197
W.P. Kuala Lumpur,All Districts,secondary,female,2017-01-01,46354
W.P. Kuala Lumpur,All Districts,secondary,female,2018-01-01,42815
W.P. Kuala Lumpur,All Districts,secondary,female,2019-01-01,42100
W.P. Kuala Lumpur,All Districts,secondary,female,2020-01-01,42032
W.P. Kuala Lumpur,All Districts,secondary,female,2021-01-01,42402
W.P. Kuala Lumpur,All Districts,secondary,female,2022-01-01,42593
W.P. Kuala Lumpur,All Districts,secondary,male,2017-01-01,46294
W.P. Kuala Lumpur,All Districts,secondary,male,2018-01-01,43450
W.P. Kuala Lumpur,All Districts,secondary,male,2019-01-01,42661
W.P. Kuala Lumpur,All Districts,secondary,male,2020-01-01,42908
W.P. Kuala Lumpur,All Districts,secondary,male,2021-01-01,43607
W.P. Kuala Lumpur,All Districts,secondary,male,2022-01-01,43604
W.P. Kuala Lumpur,All Districts,post_secondary,both,2018-01-01,3106
W.P. Kuala Lumpur,All Districts,post_secondary,both,2019-01-01,3101
W.P. Kuala Lumpur,All Districts,post_secondary,both,2020-01-01,1864
W.P. Kuala Lumpur,All Districts,post_secondary,both,2021-01-01,1598
W.P. Kuala Lumpur,All Districts,post_secondary,both,2022-01-01,1737
W.P. Kuala Lumpur,All Districts,post_secondary,female,2018-01-01,1876
W.P. Kuala Lumpur,All Districts,post_secondary,female,2019-01-01,1881
W.P. Kuala Lumpur,All Districts,post_secondary,female,2020-01-01,1066
W.P. Kuala Lumpur,All Districts,post_secondary,female,2021-01-01,1004
W.P. Kuala Lumpur,All Districts,post_secondary,female,2022-01-01,1002
W.P. Kuala Lumpur,All Districts,post_secondary,male,2018-01-01,1230
W.P. Kuala Lumpur,All Districts,post_secondary,male,2019-01-01,1220
W.P. Kuala Lumpur,All Districts,post_secondary,male,2020-01-01,798
W.P. Kuala Lumpur,All Districts,post_secondary,male,2021-01-01,594
W.P. Kuala Lumpur,All Districts,post_secondary,male,2022-01-01,735
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2017-01-01,126729
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2018-01-01,127633
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2019-01-01,130276
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2020-01-01,131465
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2021-01-01,133248
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2022-01-01,133531
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2017-01-01,62314
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2018-01-01,62699
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2019-01-01,64030
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2020-01-01,64722
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2021-01-01,65576
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2022-01-01,65648
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2017-01-01,64415
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2018-01-01,64934
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2019-01-01,66246
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2020-01-01,66743
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2021-01-01,67672
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2022-01-01,67883
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2017-01-01,92648
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2018-01-01,86265
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2019-01-01,84761
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2020-01-01,84940
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2021-01-01,86009
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2022-01-01,86197
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2017-01-01,46354
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2018-01-01,42815
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2019-01-01,42100
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2020-01-01,42032
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2021-01-01,42402
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2022-01-01,42593
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2017-01-01,46294
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2018-01-01,43450
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2019-01-01,42661
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2020-01-01,42908
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2021-01-01,43607
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2022-01-01,43604
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,both,2018-01-01,3106
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,both,2019-01-01,3101
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,both,2020-01-01,1864
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,both,2021-01-01,1598
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,both,2022-01-01,1737
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,female,2018-01-01,1876
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,female,2019-01-01,1881
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,female,2020-01-01,1066
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,female,2021-01-01,1004
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,female,2022-01-01,1002
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,male,2018-01-01,1230
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,male,2019-01-01,1220
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,male,2020-01-01,798
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,male,2021-01-01,594
W.P. Kuala Lumpur,W.P. Kuala Lumpur,post_secondary,male,2022-01-01,735
W.P. Labuan,All Districts,primary,both,2017-01-01,8769
W.P. Labuan,All Districts,primary,both,2018-01-01,9065
W.P. Labuan,All Districts,primary,both,2019-01-01,9393
W.P. Labuan,All Districts,primary,both,2020-01-01,9703
W.P. Labuan,All Districts,primary,both,2021-01-01,9864
W.P. Labuan,All Districts,primary,both,2022-01-01,9925
W.P. Labuan,All Districts,primary,female,2017-01-01,4278
W.P. Labuan,All Districts,primary,female,2018-01-01,4434
W.P. Labuan,All Districts,primary,female,2019-01-01,4577
W.P. Labuan,All Districts,primary,female,2020-01-01,4714
W.P. Labuan,All Districts,primary,female,2021-01-01,4764
W.P. Labuan,All Districts,primary,female,2022-01-01,4773
W.P. Labuan,All Districts,primary,male,2017-01-01,4491
W.P. Labuan,All Districts,primary,male,2018-01-01,4631
W.P. Labuan,All Districts,primary,male,2019-01-01,4816
W.P. Labuan,All Districts,primary,male,2020-01-01,4989
W.P. Labuan,All Districts,primary,male,2021-01-01,5100
W.P. Labuan,All Districts,primary,male,2022-01-01,5152
W.P. Labuan,All Districts,secondary,both,2017-01-01,6479
W.P. Labuan,All Districts,secondary,both,2018-01-01,5710
W.P. Labuan,All Districts,secondary,both,2019-01-01,5765
W.P. Labuan,All Districts,secondary,both,2020-01-01,5973
W.P. Labuan,All Districts,secondary,both,2021-01-01,6317
W.P. Labuan,All Districts,secondary,both,2022-01-01,6821
W.P. Labuan,All Districts,secondary,female,2017-01-01,3176
W.P. Labuan,All Districts,secondary,female,2018-01-01,2746
W.P. Labuan,All Districts,secondary,female,2019-01-01,2784
W.P. Labuan,All Districts,secondary,female,2020-01-01,2881
W.P. Labuan,All Districts,secondary,female,2021-01-01,3053
W.P. Labuan,All Districts,secondary,female,2022-01-01,3358
W.P. Labuan,All Districts,secondary,male,2017-01-01,3303
W.P. Labuan,All Districts,secondary,male,2018-01-01,2964
W.P. Labuan,All Districts,secondary,male,2019-01-01,2981
W.P. Labuan,All Districts,secondary,male,2020-01-01,3092
W.P. Labuan,All Districts,secondary,male,2021-01-01,3264
W.P. Labuan,All Districts,secondary,male,2022-01-01,3463
W.P. Labuan,All Districts,post_secondary,both,2018-01-01,613
W.P. Labuan,All Districts,post_secondary,both,2019-01-01,607
W.P. Labuan,All Districts,post_secondary,both,2020-01-01,303
W.P. Labuan,All Districts,post_secondary,both,2021-01-01,232
W.P. Labuan,All Districts,post_secondary,both,2022-01-01,281
W.P. Labuan,All Districts,post_secondary,female,2018-01-01,299
W.P. Labuan,All Districts,post_secondary,female,2019-01-01,293
W.P. Labuan,All Districts,post_secondary,female,2020-01-01,140
W.P. Labuan,All Districts,post_secondary,female,2021-01-01,149
W.P. Labuan,All Districts,post_secondary,female,2022-01-01,130
W.P. Labuan,All Districts,post_secondary,male,2018-01-01,314
W.P. Labuan,All Districts,post_secondary,male,2019-01-01,314
W.P. Labuan,All Districts,post_secondary,male,2020-01-01,163
W.P. Labuan,All Districts,post_secondary,male,2021-01-01,83
W.P. Labuan,All Districts,post_secondary,male,2022-01-01,151
W.P. Labuan,W.P. Labuan,primary,both,2017-01-01,8769
W.P. Labuan,W.P. Labuan,primary,both,2018-01-01,9065
W.P. Labuan,W.P. Labuan,primary,both,2019-01-01,9393
W.P. Labuan,W.P. Labuan,primary,both,2020-01-01,9703
W.P. Labuan,W.P. Labuan,primary,both,2021-01-01,9864
W.P. Labuan,W.P. Labuan,primary,both,2022-01-01,9925
W.P. Labuan,W.P. Labuan,primary,female,2017-01-01,4278
W.P. Labuan,W.P. Labuan,primary,female,2018-01-01,4434
W.P. Labuan,W.P. Labuan,primary,female,2019-01-01,4577
W.P. Labuan,W.P. Labuan,primary,female,2020-01-01,4714
W.P. Labuan,W.P. Labuan,primary,female,2021-01-01,4764
W.P. Labuan,W.P. Labuan,primary,female,2022-01-01,4773
W.P. Labuan,W.P. Labuan,primary,male,2017-01-01,4491
W.P. Labuan,W.P. Labuan,primary,male,2018-01-01,4631
W.P. Labuan,W.P. Labuan,primary,male,2019-01-01,4816
W.P. Labuan,W.P. Labuan,primary,male,2020-01-01,4989
W.P. Labuan,W.P. Labuan,primary,male,2021-01-01,5100
W.P. Labuan,W.P. Labuan,primary,male,2022-01-01,5152
W.P. Labuan,W.P. Labuan,secondary,both,2017-01-01,6479
W.P. Labuan,W.P. Labuan,secondary,both,2018-01-01,5710
W.P. Labuan,W.P. Labuan,secondary,both,2019-01-01,5765
W.P. Labuan,W.P. Labuan,secondary,both,2020-01-01,5973
W.P. Labuan,W.P. Labuan,secondary,both,2021-01-01,6317
W.P. Labuan,W.P. Labuan,secondary,both,2022-01-01,6821
W.P. Labuan,W.P. Labuan,secondary,female,2017-01-01,3176
W.P. Labuan,W.P. Labuan,secondary,female,2018-01-01,2746
W.P. Labuan,W.P. Labuan,secondary,female,2019-01-01,2784
W.P. Labuan,W.P. Labuan,secondary,female,2020-01-01,2881
W.P. Labuan,W.P. Labuan,secondary,female,2021-01-01,3053
W.P. Labuan,W.P. Labuan,secondary,female,2022-01-01,3358
W.P. Labuan,W.P. Labuan,secondary,male,2017-01-01,3303
W.P. Labuan,W.P. Labuan,secondary,male,2018-01-01,2964
W.P. Labuan,W.P. Labuan,secondary,male,2019-01-01,2981
